pool,pool_name,size_usd,range_pct,hold_hours,hedge_ratio,funding_apr_pct,perp_fee_pct,fee_per_dollar_per_day,lp_fee_usd,il_estimate_usd,hedge_notional_usd,hedge_funding_cost_usd,hedge_trading_fee_usd,residual_delta_risk_usd,gas_cycle_usd,rebalance_cost_usd,net_pnl_unhedged_usd,net_pnl_hedged_usd,signal_noise_unhedged,signal_noise_hedged,recommendation
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,1,168,0.750000,5,0.050000,0.001127,0.394347,0.532000,37.500000,-0.035959,0.018750,1.322876,0.079500,0.556500,-0.217153,-2.079320,-0.517493,0.000000,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,1,168,0.750000,5,0.100000,0.001127,0.394347,0.532000,37.500000,-0.035959,0.037500,1.322876,0.079500,0.556500,-0.217153,-2.098070,-0.517493,0.000000,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,1,168,0.750000,20,0.020000,0.001127,0.394347,0.532000,37.500000,-0.143836,0.007500,1.322876,0.079500,0.556500,-0.217153,-1.960193,-0.517493,0.000000,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,1,168,0.750000,20,0.050000,0.001127,0.394347,0.532000,37.500000,-0.143836,0.018750,1.322876,0.079500,0.556500,-0.217153,-1.971443,-0.517493,0.000000,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,1,168,0.750000,20,0.100000,0.001127,0.394347,0.532000,37.500000,-0.143836,0.037500,1.322876,0.079500,0.556500,-0.217153,-1.990193,-0.517493,0.000000,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,-20,0.020000,0.004259,0.008872,0.002333,25.000000,0.000571,0.005000,0.204124,0.079500,0.079500,-0.072961,-0.362156,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,-20,0.050000,0.004259,0.008872,0.002333,25.000000,0.000571,0.012500,0.204124,0.079500,0.079500,-0.072961,-0.369656,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,-20,0.100000,0.004259,0.008872,0.002333,25.000000,0.000571,0.025000,0.204124,0.079500,0.079500,-0.072961,-0.382156,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,-5,0.020000,0.004259,0.008872,0.002333,25.000000,0.000143,0.005000,0.204124,0.079500,0.079500,-0.072961,-0.361728,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,-5,0.050000,0.004259,0.008872,0.002333,25.000000,0.000143,0.012500,0.204124,0.079500,0.079500,-0.072961,-0.369228,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,-5,0.100000,0.004259,0.008872,0.002333,25.000000,0.000143,0.025000,0.204124,0.079500,0.079500,-0.072961,-0.381728,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,0,0.020000,0.004259,0.008872,0.002333,25.000000,-0.000000,0.005000,0.204124,0.079500,0.079500,-0.072961,-0.361586,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,0,0.050000,0.004259,0.008872,0.002333,25.000000,-0.000000,0.012500,0.204124,0.079500,0.079500,-0.072961,-0.369086,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,0,0.100000,0.004259,0.008872,0.002333,25.000000,-0.000000,0.025000,0.204124,0.079500,0.079500,-0.072961,-0.381586,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,5,0.020000,0.004259,0.008872,0.002333,25.000000,-0.000143,0.005000,0.204124,0.079500,0.079500,-0.072961,-0.361443,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,5,0.050000,0.004259,0.008872,0.002333,25.000000,-0.000143,0.012500,0.204124,0.079500,0.079500,-0.072961,-0.368943,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,5,0.100000,0.004259,0.008872,0.002333,25.000000,-0.000143,0.025000,0.204124,0.079500,0.079500,-0.072961,-0.381443,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,20,0.020000,0.004259,0.008872,0.002333,25.000000,-0.000571,0.005000,0.204124,0.079500,0.079500,-0.072961,-0.361015,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,20,0.050000,0.004259,0.008872,0.002333,25.000000,-0.000571,0.012500,0.204124,0.079500,0.079500,-0.072961,-0.368515,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.500000,20,0.100000,0.004259,0.008872,0.002333,25.000000,-0.000571,0.025000,0.204124,0.079500,0.079500,-0.072961,-0.381015,5.604548,0.063341,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,-20,0.020000,0.004259,0.008872,0.002333,37.500000,0.000856,0.007500,0.102062,0.079500,0.079500,-0.072961,-0.262880,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,-20,0.050000,0.004259,0.008872,0.002333,37.500000,0.000856,0.018750,0.102062,0.079500,0.079500,-0.072961,-0.274130,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,-20,0.100000,0.004259,0.008872,0.002333,37.500000,0.000856,0.037500,0.102062,0.079500,0.079500,-0.072961,-0.292880,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,-5,0.020000,0.004259,0.008872,0.002333,37.500000,0.000214,0.007500,0.102062,0.079500,0.079500,-0.072961,-0.262237,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,-5,0.050000,0.004259,0.008872,0.002333,37.500000,0.000214,0.018750,0.102062,0.079500,0.079500,-0.072961,-0.273487,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,-5,0.100000,0.004259,0.008872,0.002333,37.500000,0.000214,0.037500,0.102062,0.079500,0.079500,-0.072961,-0.292237,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,0,0.020000,0.004259,0.008872,0.002333,37.500000,-0.000000,0.007500,0.102062,0.079500,0.079500,-0.072961,-0.262023,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,0,0.050000,0.004259,0.008872,0.002333,37.500000,-0.000000,0.018750,0.102062,0.079500,0.079500,-0.072961,-0.273273,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,0,0.100000,0.004259,0.008872,0.002333,37.500000,-0.000000,0.037500,0.102062,0.079500,0.079500,-0.072961,-0.292023,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,5,0.020000,0.004259,0.008872,0.002333,37.500000,-0.000214,0.007500,0.102062,0.079500,0.079500,-0.072961,-0.261809,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,5,0.050000,0.004259,0.008872,0.002333,37.500000,-0.000214,0.018750,0.102062,0.079500,0.079500,-0.072961,-0.273059,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,5,0.100000,0.004259,0.008872,0.002333,37.500000,-0.000214,0.037500,0.102062,0.079500,0.079500,-0.072961,-0.291809,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,20,0.020000,0.004259,0.008872,0.002333,37.500000,-0.000856,0.007500,0.102062,0.079500,0.079500,-0.072961,-0.261167,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,20,0.050000,0.004259,0.008872,0.002333,37.500000,-0.000856,0.018750,0.102062,0.079500,0.079500,-0.072961,-0.272417,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,1,0.750000,20,0.100000,0.004259,0.008872,0.002333,37.500000,-0.000856,0.037500,0.102062,0.079500,0.079500,-0.072961,-0.291167,5.604548,0.125267,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,-20,0.020000,0.004259,0.053232,0.014000,25.000000,0.003425,0.005000,0.500000,0.079500,0.079500,-0.040268,-0.628193,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,-20,0.050000,0.004259,0.053232,0.014000,25.000000,0.003425,0.012500,0.500000,0.079500,0.079500,-0.040268,-0.635693,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,-20,0.100000,0.004259,0.053232,0.014000,25.000000,0.003425,0.025000,0.500000,0.079500,0.079500,-0.040268,-0.648193,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,-5,0.020000,0.004259,0.053232,0.014000,25.000000,0.000856,0.005000,0.500000,0.079500,0.079500,-0.040268,-0.625624,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,-5,0.050000,0.004259,0.053232,0.014000,25.000000,0.000856,0.012500,0.500000,0.079500,0.079500,-0.040268,-0.633124,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,-5,0.100000,0.004259,0.053232,0.014000,25.000000,0.000856,0.025000,0.500000,0.079500,0.079500,-0.040268,-0.645624,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,0,0.020000,0.004259,0.053232,0.014000,25.000000,-0.000000,0.005000,0.500000,0.079500,0.079500,-0.040268,-0.624768,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,0,0.050000,0.004259,0.053232,0.014000,25.000000,-0.000000,0.012500,0.500000,0.079500,0.079500,-0.040268,-0.632268,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,0,0.100000,0.004259,0.053232,0.014000,25.000000,-0.000000,0.025000,0.500000,0.079500,0.079500,-0.040268,-0.644768,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,5,0.020000,0.004259,0.053232,0.014000,25.000000,-0.000856,0.005000,0.500000,0.079500,0.079500,-0.040268,-0.623912,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,5,0.050000,0.004259,0.053232,0.014000,25.000000,-0.000856,0.012500,0.500000,0.079500,0.079500,-0.040268,-0.631412,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,5,0.100000,0.004259,0.053232,0.014000,25.000000,-0.000856,0.025000,0.500000,0.079500,0.079500,-0.040268,-0.643912,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,20,0.020000,0.004259,0.053232,0.014000,25.000000,-0.003425,0.005000,0.500000,0.079500,0.079500,-0.040268,-0.621344,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,20,0.050000,0.004259,0.053232,0.014000,25.000000,-0.003425,0.012500,0.500000,0.079500,0.079500,-0.040268,-0.628844,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.500000,20,0.100000,0.004259,0.053232,0.014000,25.000000,-0.003425,0.025000,0.500000,0.079500,0.079500,-0.040268,-0.641344,5.604548,0.152653,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,-20,0.020000,0.004259,0.053232,0.014000,37.500000,0.005137,0.007500,0.250000,0.079500,0.079500,-0.040268,-0.382405,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,-20,0.050000,0.004259,0.053232,0.014000,37.500000,0.005137,0.018750,0.250000,0.079500,0.079500,-0.040268,-0.393655,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,-20,0.100000,0.004259,0.053232,0.014000,37.500000,0.005137,0.037500,0.250000,0.079500,0.079500,-0.040268,-0.412405,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,-5,0.020000,0.004259,0.053232,0.014000,37.500000,0.001284,0.007500,0.250000,0.079500,0.079500,-0.040268,-0.378552,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,-5,0.050000,0.004259,0.053232,0.014000,37.500000,0.001284,0.018750,0.250000,0.079500,0.079500,-0.040268,-0.389802,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,-5,0.100000,0.004259,0.053232,0.014000,37.500000,0.001284,0.037500,0.250000,0.079500,0.079500,-0.040268,-0.408552,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,0,0.020000,0.004259,0.053232,0.014000,37.500000,-0.000000,0.007500,0.250000,0.079500,0.079500,-0.040268,-0.377268,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,0,0.050000,0.004259,0.053232,0.014000,37.500000,-0.000000,0.018750,0.250000,0.079500,0.079500,-0.040268,-0.388518,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,0,0.100000,0.004259,0.053232,0.014000,37.500000,-0.000000,0.037500,0.250000,0.079500,0.079500,-0.040268,-0.407268,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,5,0.020000,0.004259,0.053232,0.014000,37.500000,-0.001284,0.007500,0.250000,0.079500,0.079500,-0.040268,-0.375984,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,5,0.050000,0.004259,0.053232,0.014000,37.500000,-0.001284,0.018750,0.250000,0.079500,0.079500,-0.040268,-0.387234,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,5,0.100000,0.004259,0.053232,0.014000,37.500000,-0.001284,0.037500,0.250000,0.079500,0.079500,-0.040268,-0.405984,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,20,0.020000,0.004259,0.053232,0.014000,37.500000,-0.005137,0.007500,0.250000,0.079500,0.079500,-0.040268,-0.372131,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,20,0.050000,0.004259,0.053232,0.014000,37.500000,-0.005137,0.018750,0.250000,0.079500,0.079500,-0.040268,-0.383381,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,6,0.750000,20,0.100000,0.004259,0.053232,0.014000,37.500000,-0.005137,0.037500,0.250000,0.079500,0.079500,-0.040268,-0.402131,5.604548,0.297211,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,-20,0.020000,0.004046,0.202281,0.056000,25.000000,0.013699,0.005000,1.000000,0.079500,0.079500,0.066781,-1.031418,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,-20,0.050000,0.004046,0.202281,0.056000,25.000000,0.013699,0.012500,1.000000,0.079500,0.079500,0.066781,-1.038918,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,-20,0.100000,0.004046,0.202281,0.056000,25.000000,0.013699,0.025000,1.000000,0.079500,0.079500,0.066781,-1.051418,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,-5,0.020000,0.004046,0.202281,0.056000,25.000000,0.003425,0.005000,1.000000,0.079500,0.079500,0.066781,-1.021144,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,-5,0.050000,0.004046,0.202281,0.056000,25.000000,0.003425,0.012500,1.000000,0.079500,0.079500,0.066781,-1.028644,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,-5,0.100000,0.004046,0.202281,0.056000,25.000000,0.003425,0.025000,1.000000,0.079500,0.079500,0.066781,-1.041144,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,0,0.020000,0.004046,0.202281,0.056000,25.000000,-0.000000,0.005000,1.000000,0.079500,0.079500,0.066781,-1.017719,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,0,0.050000,0.004046,0.202281,0.056000,25.000000,-0.000000,0.012500,1.000000,0.079500,0.079500,0.066781,-1.025219,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,0,0.100000,0.004046,0.202281,0.056000,25.000000,-0.000000,0.025000,1.000000,0.079500,0.079500,0.066781,-1.037719,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,5,0.020000,0.004046,0.202281,0.056000,25.000000,-0.003425,0.005000,1.000000,0.079500,0.079500,0.066781,-1.014294,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,5,0.050000,0.004046,0.202281,0.056000,25.000000,-0.003425,0.012500,1.000000,0.079500,0.079500,0.066781,-1.021794,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,5,0.100000,0.004046,0.202281,0.056000,25.000000,-0.003425,0.025000,1.000000,0.079500,0.079500,0.066781,-1.034294,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,20,0.020000,0.004046,0.202281,0.056000,25.000000,-0.013699,0.005000,1.000000,0.079500,0.079500,0.066781,-1.004020,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,20,0.050000,0.004046,0.202281,0.056000,25.000000,-0.013699,0.012500,1.000000,0.079500,0.079500,0.066781,-1.011520,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.500000,20,0.100000,0.004046,0.202281,0.056000,25.000000,-0.013699,0.025000,1.000000,0.079500,0.079500,0.066781,-1.024020,5.224320,0.277047,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,-20,0.020000,0.004046,0.202281,0.056000,37.500000,0.020548,0.007500,0.500000,0.079500,0.079500,0.066781,-0.540767,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,-20,0.050000,0.004046,0.202281,0.056000,37.500000,0.020548,0.018750,0.500000,0.079500,0.079500,0.066781,-0.552017,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,-20,0.100000,0.004046,0.202281,0.056000,37.500000,0.020548,0.037500,0.500000,0.079500,0.079500,0.066781,-0.570767,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,-5,0.020000,0.004046,0.202281,0.056000,37.500000,0.005137,0.007500,0.500000,0.079500,0.079500,0.066781,-0.525356,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,-5,0.050000,0.004046,0.202281,0.056000,37.500000,0.005137,0.018750,0.500000,0.079500,0.079500,0.066781,-0.536606,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,-5,0.100000,0.004046,0.202281,0.056000,37.500000,0.005137,0.037500,0.500000,0.079500,0.079500,0.066781,-0.555356,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,0,0.020000,0.004046,0.202281,0.056000,37.500000,-0.000000,0.007500,0.500000,0.079500,0.079500,0.066781,-0.520219,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,0,0.050000,0.004046,0.202281,0.056000,37.500000,-0.000000,0.018750,0.500000,0.079500,0.079500,0.066781,-0.531469,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,0,0.100000,0.004046,0.202281,0.056000,37.500000,-0.000000,0.037500,0.500000,0.079500,0.079500,0.066781,-0.550219,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,5,0.020000,0.004046,0.202281,0.056000,37.500000,-0.005137,0.007500,0.500000,0.079500,0.079500,0.066781,-0.515082,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,5,0.050000,0.004046,0.202281,0.056000,37.500000,-0.005137,0.018750,0.500000,0.079500,0.079500,0.066781,-0.526332,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,5,0.100000,0.004046,0.202281,0.056000,37.500000,-0.005137,0.037500,0.500000,0.079500,0.079500,0.066781,-0.545082,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,20,0.020000,0.004046,0.202281,0.056000,37.500000,-0.020548,0.007500,0.500000,0.079500,0.079500,0.066781,-0.499671,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,20,0.050000,0.004046,0.202281,0.056000,37.500000,-0.020548,0.018750,0.500000,0.079500,0.079500,0.066781,-0.510921,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,24,0.750000,20,0.100000,0.004046,0.202281,0.056000,37.500000,-0.020548,0.037500,0.500000,0.079500,0.079500,0.066781,-0.529671,5.224320,0.526191,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,72,0.500000,-20,0.020000,0.002336,0.350361,0.168000,25.000000,0.041096,0.005000,1.732051,0.079500,0.238500,0.102861,-1.913786,2.170963,0.191954,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,72,0.500000,-20,0.050000,0.002336,0.350361,0.168000,25.000000,0.041096,0.012500,1.732051,0.079500,0.238500,0.102861,-1.921286,2.170963,0.191954,NO_GO
0xb775272e537cc670c65dc852908ad47015244eaf,PancakeSwap V3 WETH/USDC 0.05%,50,2,72,0.500000,-20,0.100000,0.002336,0.350361,0.168000,25.000000,0.041096,0.025000,1.732051,0.079500,0.238500,0.102861,-1.933786,2.170963,0.191954,NO_GO
