pool_id,token_pair,fee_tier_raw,notional_usd,hold_window,hold_seconds,fee_velocity_window_used,scenario,fee_proxy_usd,fixed_cost_usd,il_lvr_proxy_usd,net_ev_proxy_usd,net_ev_proxy_pct,confidence,fee_ready
0x18c5affa481e7edbf37405ade553827d6387899f,USDC/WBNB,10000,2000,24h,86400,72h,conservative,0.000000,0.015255,10.000000,-10.015255,-0.5008,low,False
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,15m,900,72h,zero_il_lvr,0.000112,0.015255,0.000000,-0.015144,-0.0757,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,15m,900,72h,optimistic,0.000112,0.015255,0.000104,-0.015248,-0.0762,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,15m,900,72h,realistic,0.000112,0.015255,0.000417,-0.015560,-0.0778,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,15m,900,72h,conservative,0.000112,0.015255,0.001042,-0.016185,-0.0809,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,15m,900,72h,zero_il_lvr,0.000559,0.015255,0.000000,-0.014696,-0.0147,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,15m,900,72h,optimistic,0.000559,0.015255,0.000521,-0.015217,-0.0152,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,15m,900,72h,realistic,0.000559,0.015255,0.002083,-0.016779,-0.0168,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,15m,900,72h,conservative,0.000559,0.015255,0.005208,-0.019904,-0.0199,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,15m,900,72h,zero_il_lvr,0.002797,0.015255,0.000000,-0.012459,-0.0025,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,15m,900,72h,optimistic,0.002797,0.015255,0.002604,-0.015063,-0.0030,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,15m,900,72h,realistic,0.002797,0.015255,0.010417,-0.022875,-0.0046,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,15m,900,72h,conservative,0.002797,0.015255,0.026042,-0.038500,-0.0077,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,15m,900,72h,zero_il_lvr,0.005594,0.015255,0.000000,-0.009662,-0.0010,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,15m,900,72h,optimistic,0.005594,0.015255,0.005208,-0.014870,-0.0015,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,15m,900,72h,realistic,0.005594,0.015255,0.020833,-0.030495,-0.0030,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,15m,900,72h,conservative,0.005594,0.015255,0.052083,-0.061745,-0.0062,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,15m,900,72h,zero_il_lvr,0.011188,0.015255,0.000000,-0.004068,-0.0002,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,15m,900,72h,optimistic,0.011188,0.015255,0.010417,-0.014485,-0.0007,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,15m,900,72h,realistic,0.011188,0.015255,0.041667,-0.045735,-0.0023,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,15m,900,72h,conservative,0.011188,0.015255,0.104167,-0.108235,-0.0054,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,30m,1800,72h,zero_il_lvr,0.000224,0.015255,0.000000,-0.015032,-0.0752,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,30m,1800,72h,optimistic,0.000224,0.015255,0.000208,-0.015240,-0.0762,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,30m,1800,72h,realistic,0.000224,0.015255,0.000833,-0.015865,-0.0793,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,30m,1800,72h,conservative,0.000224,0.015255,0.002083,-0.017115,-0.0856,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,30m,1800,72h,zero_il_lvr,0.001119,0.015255,0.000000,-0.014137,-0.0141,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,30m,1800,72h,optimistic,0.001119,0.015255,0.001042,-0.015178,-0.0152,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,30m,1800,72h,realistic,0.001119,0.015255,0.004167,-0.018303,-0.0183,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,30m,1800,72h,conservative,0.001119,0.015255,0.010417,-0.024553,-0.0246,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,30m,1800,72h,zero_il_lvr,0.005594,0.015255,0.000000,-0.009662,-0.0019,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,30m,1800,72h,optimistic,0.005594,0.015255,0.005208,-0.014870,-0.0030,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,30m,1800,72h,realistic,0.005594,0.015255,0.020833,-0.030495,-0.0061,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,30m,1800,72h,conservative,0.005594,0.015255,0.052083,-0.061745,-0.0123,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,30m,1800,72h,zero_il_lvr,0.011188,0.015255,0.000000,-0.004068,-0.0004,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,30m,1800,72h,optimistic,0.011188,0.015255,0.010417,-0.014485,-0.0014,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,30m,1800,72h,realistic,0.011188,0.015255,0.041667,-0.045735,-0.0046,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,30m,1800,72h,conservative,0.011188,0.015255,0.104167,-0.108235,-0.0108,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,30m,1800,72h,zero_il_lvr,0.022375,0.015255,0.000000,0.007120,0.0004,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,30m,1800,72h,optimistic,0.022375,0.015255,0.020833,-0.013714,-0.0007,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,30m,1800,72h,realistic,0.022375,0.015255,0.083333,-0.076214,-0.0038,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,30m,1800,72h,conservative,0.022375,0.015255,0.208333,-0.201214,-0.0101,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,1h,3600,72h,zero_il_lvr,0.000448,0.015255,0.000000,-0.014808,-0.0740,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,1h,3600,72h,optimistic,0.000448,0.015255,0.000417,-0.015225,-0.0761,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,1h,3600,72h,realistic,0.000448,0.015255,0.001667,-0.016475,-0.0824,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,1h,3600,72h,conservative,0.000448,0.015255,0.004167,-0.018975,-0.0949,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,1h,3600,72h,zero_il_lvr,0.002238,0.015255,0.000000,-0.013018,-0.0130,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,1h,3600,72h,optimistic,0.002238,0.015255,0.002083,-0.015101,-0.0151,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,1h,3600,72h,realistic,0.002238,0.015255,0.008333,-0.021351,-0.0214,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,1h,3600,72h,conservative,0.002238,0.015255,0.020833,-0.033851,-0.0339,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,1h,3600,72h,zero_il_lvr,0.011188,0.015255,0.000000,-0.004068,-0.0008,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,1h,3600,72h,optimistic,0.011188,0.015255,0.010417,-0.014485,-0.0029,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,1h,3600,72h,realistic,0.011188,0.015255,0.041667,-0.045735,-0.0091,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,1h,3600,72h,conservative,0.011188,0.015255,0.104167,-0.108235,-0.0216,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,1h,3600,72h,zero_il_lvr,0.022375,0.015255,0.000000,0.007120,0.0007,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,1h,3600,72h,optimistic,0.022375,0.015255,0.020833,-0.013714,-0.0014,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,1h,3600,72h,realistic,0.022375,0.015255,0.083333,-0.076214,-0.0076,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,1h,3600,72h,conservative,0.022375,0.015255,0.208333,-0.201214,-0.0201,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,1h,3600,72h,zero_il_lvr,0.044750,0.015255,0.000000,0.029495,0.0015,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,1h,3600,72h,optimistic,0.044750,0.015255,0.041667,-0.012172,-0.0006,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,1h,3600,72h,realistic,0.044750,0.015255,0.166667,-0.137172,-0.0069,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,1h,3600,72h,conservative,0.044750,0.015255,0.416667,-0.387172,-0.0194,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,2h,7200,72h,zero_il_lvr,0.000895,0.015255,0.000000,-0.014360,-0.0718,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,2h,7200,72h,optimistic,0.000895,0.015255,0.000833,-0.015194,-0.0760,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,2h,7200,72h,realistic,0.000895,0.015255,0.003333,-0.017694,-0.0885,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,2h,7200,72h,conservative,0.000895,0.015255,0.008333,-0.022694,-0.1135,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,2h,7200,72h,zero_il_lvr,0.004475,0.015255,0.000000,-0.010780,-0.0108,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,2h,7200,72h,optimistic,0.004475,0.015255,0.004167,-0.014947,-0.0149,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,2h,7200,72h,realistic,0.004475,0.015255,0.016667,-0.027447,-0.0274,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,2h,7200,72h,conservative,0.004475,0.015255,0.041667,-0.052447,-0.0524,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,2h,7200,72h,zero_il_lvr,0.022375,0.015255,0.000000,0.007120,0.0014,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,2h,7200,72h,optimistic,0.022375,0.015255,0.020833,-0.013714,-0.0027,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,2h,7200,72h,realistic,0.022375,0.015255,0.083333,-0.076214,-0.0152,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,2h,7200,72h,conservative,0.022375,0.015255,0.208333,-0.201214,-0.0402,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,2h,7200,72h,zero_il_lvr,0.044750,0.015255,0.000000,0.029495,0.0029,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,2h,7200,72h,optimistic,0.044750,0.015255,0.041667,-0.012172,-0.0012,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,2h,7200,72h,realistic,0.044750,0.015255,0.166667,-0.137172,-0.0137,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,2h,7200,72h,conservative,0.044750,0.015255,0.416667,-0.387172,-0.0387,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,2h,7200,72h,zero_il_lvr,0.089501,0.015255,0.000000,0.074245,0.0037,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,2h,7200,72h,optimistic,0.089501,0.015255,0.083333,-0.009088,-0.0005,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,2h,7200,72h,realistic,0.089501,0.015255,0.333333,-0.259088,-0.0130,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,2h,7200,72h,conservative,0.089501,0.015255,0.833333,-0.759088,-0.0380,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,6h,21600,72h,zero_il_lvr,0.002685,0.015255,0.000000,-0.012570,-0.0629,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,6h,21600,72h,optimistic,0.002685,0.015255,0.002500,-0.015070,-0.0754,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,6h,21600,72h,realistic,0.002685,0.015255,0.010000,-0.022570,-0.1129,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,6h,21600,72h,conservative,0.002685,0.015255,0.025000,-0.037570,-0.1879,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,6h,21600,72h,zero_il_lvr,0.013425,0.015255,0.000000,-0.001830,-0.0018,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,6h,21600,72h,optimistic,0.013425,0.015255,0.012500,-0.014330,-0.0143,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,6h,21600,72h,realistic,0.013425,0.015255,0.050000,-0.051830,-0.0518,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,6h,21600,72h,conservative,0.013425,0.015255,0.125000,-0.126830,-0.1268,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,6h,21600,72h,zero_il_lvr,0.067125,0.015255,0.000000,0.051870,0.0104,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,6h,21600,72h,optimistic,0.067125,0.015255,0.062500,-0.010630,-0.0021,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,6h,21600,72h,realistic,0.067125,0.015255,0.250000,-0.198130,-0.0396,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,6h,21600,72h,conservative,0.067125,0.015255,0.625000,-0.573130,-0.1146,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,6h,21600,72h,zero_il_lvr,0.134251,0.015255,0.000000,0.118995,0.0119,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,6h,21600,72h,optimistic,0.134251,0.015255,0.125000,-0.006005,-0.0006,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,6h,21600,72h,realistic,0.134251,0.015255,0.500000,-0.381005,-0.0381,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,6h,21600,72h,conservative,0.134251,0.015255,1.250000,-1.131005,-0.1131,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,6h,21600,72h,zero_il_lvr,0.268502,0.015255,0.000000,0.253246,0.0127,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,6h,21600,72h,optimistic,0.268502,0.015255,0.250000,0.003246,0.0002,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,6h,21600,72h,realistic,0.268502,0.015255,1.000000,-0.746754,-0.0373,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,6h,21600,72h,conservative,0.268502,0.015255,2.500000,-2.246754,-0.1123,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,24h,86400,72h,zero_il_lvr,0.010740,0.015255,0.000000,-0.004515,-0.0226,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,24h,86400,72h,optimistic,0.010740,0.015255,0.010000,-0.014515,-0.0726,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,24h,86400,72h,realistic,0.010740,0.015255,0.040000,-0.044515,-0.2226,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,20,24h,86400,72h,conservative,0.010740,0.015255,0.100000,-0.104515,-0.5226,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,24h,86400,72h,zero_il_lvr,0.053700,0.015255,0.000000,0.038445,0.0384,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,24h,86400,72h,optimistic,0.053700,0.015255,0.050000,-0.011555,-0.0116,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,24h,86400,72h,realistic,0.053700,0.015255,0.200000,-0.161555,-0.1616,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,100,24h,86400,72h,conservative,0.053700,0.015255,0.500000,-0.461555,-0.4616,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,24h,86400,72h,zero_il_lvr,0.268502,0.015255,0.000000,0.253246,0.0506,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,24h,86400,72h,optimistic,0.268502,0.015255,0.250000,0.003246,0.0006,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,24h,86400,72h,realistic,0.268502,0.015255,1.000000,-0.746754,-0.1494,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,500,24h,86400,72h,conservative,0.268502,0.015255,2.500000,-2.246754,-0.4494,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,24h,86400,72h,zero_il_lvr,0.537003,0.015255,0.000000,0.521748,0.0522,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,24h,86400,72h,optimistic,0.537003,0.015255,0.500000,0.021748,0.0022,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,24h,86400,72h,realistic,0.537003,0.015255,2.000000,-1.478252,-0.1478,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,1000,24h,86400,72h,conservative,0.537003,0.015255,5.000000,-4.478252,-0.4478,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,24h,86400,72h,zero_il_lvr,1.074006,0.015255,0.000000,1.058751,0.0529,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,24h,86400,72h,optimistic,1.074006,0.015255,1.000000,0.058751,0.0029,low,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,24h,86400,72h,realistic,1.074006,0.015255,4.000000,-2.941249,-0.1471,medium,True
0x172fcd41e0913e95784454622d1c3724f546f849,USDT/WBNB,100,2000,24h,86400,72h,conservative,1.074006,0.015255,10.000000,-8.941249,-0.4471,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,15m,900,72h,zero_il_lvr,0.000031,0.015255,0.000000,-0.015225,-0.0761,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,15m,900,72h,optimistic,0.000031,0.015255,0.000104,-0.015329,-0.0766,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,15m,900,72h,realistic,0.000031,0.015255,0.000417,-0.015641,-0.0782,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,15m,900,72h,conservative,0.000031,0.015255,0.001042,-0.016266,-0.0813,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,100,15m,900,72h,zero_il_lvr,0.000154,0.015255,0.000000,-0.015101,-0.0151,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,100,15m,900,72h,optimistic,0.000154,0.015255,0.000521,-0.015622,-0.0156,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,100,15m,900,72h,realistic,0.000154,0.015255,0.002083,-0.017184,-0.0172,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,100,15m,900,72h,conservative,0.000154,0.015255,0.005208,-0.020309,-0.0203,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,500,15m,900,72h,zero_il_lvr,0.000772,0.015255,0.000000,-0.014483,-0.0029,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,500,15m,900,72h,optimistic,0.000772,0.015255,0.002604,-0.017087,-0.0034,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,500,15m,900,72h,realistic,0.000772,0.015255,0.010417,-0.024900,-0.0050,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,500,15m,900,72h,conservative,0.000772,0.015255,0.026042,-0.040525,-0.0081,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,1000,15m,900,72h,zero_il_lvr,0.001545,0.015255,0.000000,-0.013711,-0.0014,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,1000,15m,900,72h,optimistic,0.001545,0.015255,0.005208,-0.018919,-0.0019,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,1000,15m,900,72h,realistic,0.001545,0.015255,0.020833,-0.034544,-0.0035,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,1000,15m,900,72h,conservative,0.001545,0.015255,0.052083,-0.065794,-0.0066,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,2000,15m,900,72h,zero_il_lvr,0.003090,0.015255,0.000000,-0.012166,-0.0006,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,2000,15m,900,72h,optimistic,0.003090,0.015255,0.010417,-0.022582,-0.0011,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,2000,15m,900,72h,realistic,0.003090,0.015255,0.041667,-0.053832,-0.0027,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,2000,15m,900,72h,conservative,0.003090,0.015255,0.104167,-0.116332,-0.0058,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,30m,1800,72h,zero_il_lvr,0.000062,0.015255,0.000000,-0.015194,-0.0760,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,30m,1800,72h,optimistic,0.000062,0.015255,0.000208,-0.015402,-0.0770,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,30m,1800,72h,realistic,0.000062,0.015255,0.000833,-0.016027,-0.0801,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,30m,1800,72h,conservative,0.000062,0.015255,0.002083,-0.017277,-0.0864,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,100,30m,1800,72h,zero_il_lvr,0.000309,0.015255,0.000000,-0.014947,-0.0149,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,100,30m,1800,72h,optimistic,0.000309,0.015255,0.001042,-0.015988,-0.0160,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,100,30m,1800,72h,realistic,0.000309,0.015255,0.004167,-0.019113,-0.0191,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,100,30m,1800,72h,conservative,0.000309,0.015255,0.010417,-0.025363,-0.0254,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,500,30m,1800,72h,zero_il_lvr,0.001545,0.015255,0.000000,-0.013711,-0.0027,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,500,30m,1800,72h,optimistic,0.001545,0.015255,0.005208,-0.018919,-0.0038,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,500,30m,1800,72h,realistic,0.001545,0.015255,0.020833,-0.034544,-0.0069,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,500,30m,1800,72h,conservative,0.001545,0.015255,0.052083,-0.065794,-0.0132,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,1000,30m,1800,72h,zero_il_lvr,0.003090,0.015255,0.000000,-0.012166,-0.0012,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,1000,30m,1800,72h,optimistic,0.003090,0.015255,0.010417,-0.022582,-0.0023,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,1000,30m,1800,72h,realistic,0.003090,0.015255,0.041667,-0.053832,-0.0054,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,1000,30m,1800,72h,conservative,0.003090,0.015255,0.104167,-0.116332,-0.0116,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,2000,30m,1800,72h,zero_il_lvr,0.006180,0.015255,0.000000,-0.009076,-0.0005,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,2000,30m,1800,72h,optimistic,0.006180,0.015255,0.020833,-0.029909,-0.0015,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,2000,30m,1800,72h,realistic,0.006180,0.015255,0.083333,-0.092409,-0.0046,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,2000,30m,1800,72h,conservative,0.006180,0.015255,0.208333,-0.217409,-0.0109,medium,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,1h,3600,72h,zero_il_lvr,0.000124,0.015255,0.000000,-0.015132,-0.0757,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,1h,3600,72h,optimistic,0.000124,0.015255,0.000417,-0.015549,-0.0777,low,True
0x36696169c63e42cd08ce11f5deebbcebae652050,USDT/WBNB,500,20,1h,3600,72h,realistic,0.000124,0.015255,0.001667,-0.016799,-0.0840,medium,True
